,_id,temperatura,data_coleta
34,5dc0ad2fa86ebf088b57dcc2,27.982117931804233,2019-11-04 19:58:55.744
35,5dc0ad30a86ebf088b57dcc3,29.689127088548283,2019-11-04 19:58:56.745
36,5dc0ad31a86ebf088b57dcc4,18.9064136009091,2019-11-04 19:58:57.746
37,5dc0ad32a86ebf088b57dcc5,15.54290400820037,2019-11-04 19:58:58.748
38,5dc0ad33a86ebf088b57dcc6,23.366009878451496,2019-11-04 19:58:59.749
39,5dc0ad34a86ebf088b57dcc7,27.044935110267936,2019-11-04 19:59:00.750
40,5dc0ad35a86ebf088b57dcc8,16.50176404061244,2019-11-04 19:59:01.752
41,5dc0ad36a86ebf088b57dcc9,16.74444257802071,2019-11-04 19:59:02.753
42,5dc0ad37a86ebf088b57dcca,17.407526381789854,2019-11-04 19:59:03.756
43,5dc0ad38a86ebf088b57dccb,24.096339092222028,2019-11-04 19:59:04.756
44,5dc0ad39a86ebf088b57dccc,15.017336688717622,2019-11-04 19:59:05.757
45,5dc0ad3aa86ebf088b57dccd,23.691981359555765,2019-11-04 19:59:06.759
46,5dc0ad3ba86ebf088b57dcce,19.832752125160148,2019-11-04 19:59:07.760
47,5dc0ad3ca86ebf088b57dccf,22.494607582615217,2019-11-04 19:59:08.762
48,5dc0ad3da86ebf088b57dcd0,15.264486862995614,2019-11-04 19:59:09.763
49,5dc0ad3ea86ebf088b57dcd1,29.591303195011506,2019-11-04 19:59:10.764
50,5dc0ad3fa86ebf088b57dcd2,20.22651283642652,2019-11-04 19:59:11.766
51,5dc0ad40a86ebf088b57dcd3,27.12566917958722,2019-11-04 19:59:12.767
52,5dc0ad41a86ebf088b57dcd4,29.28518650303733,2019-11-04 19:59:13.768
53,5dc0ad42a86ebf088b57dcd5,16.95204505515328,2019-11-04 19:59:14.768
54,5dc0ad43a86ebf088b57dcd6,16.459610693521395,2019-11-04 19:59:15.769
55,5dc0ad44a86ebf088b57dcd7,25.58832988396953,2019-11-04 19:59:16.770
56,5dc0ad45a86ebf088b57dcd8,22.578924213234053,2019-11-04 19:59:17.772
57,5dc0ad46a86ebf088b57dcd9,19.442744495487172,2019-11-04 19:59:18.773
58,5dc0ad47a86ebf088b57dcda,15.593846203886274,2019-11-04 19:59:19.774
59,5dc0ad48a86ebf088b57dcdb,24.770418136590116,2019-11-04 19:59:20.776
60,5dc0ad49a86ebf088b57dcdc,24.206589540196603,2019-11-04 19:59:21.777
61,5dc0ad4aa86ebf088b57dcdd,18.970063544022786,2019-11-04 19:59:22.779
62,5dc0ad4ba86ebf088b57dcde,17.00374750189688,2019-11-04 19:59:23.780
63,5dc0ad4ca86ebf088b57dcdf,25.68480544457944,2019-11-04 19:59:24.780
64,5dc0ad4da86ebf088b57dce0,17.32871919855622,2019-11-04 19:59:25.781
65,5dc0ad4ea86ebf088b57dce1,29.741394703648183,2019-11-04 19:59:26.783
66,5dc0ad4fa86ebf088b57dce2,16.96170357028518,2019-11-04 19:59:27.784
67,5dc0ad50a86ebf088b57dce3,28.751969180817042,2019-11-04 19:59:28.785
68,5dc0ad51a86ebf088b57dce4,24.496686001763337,2019-11-04 19:59:29.786
69,5dc0ad52a86ebf088b57dce5,24.785765608403278,2019-11-04 19:59:30.789
70,5dc0ad53a86ebf088b57dce6,19.477069859214225,2019-11-04 19:59:31.789
71,5dc0ad54a86ebf088b57dce7,25.625705392526456,2019-11-04 19:59:32.791
72,5dc0ad55a86ebf088b57dce8,16.79424469987127,2019-11-04 19:59:33.792
73,5dc0ad56a86ebf088b57dce9,22.990225668030117,2019-11-04 19:59:34.794
74,5dc0ad57a86ebf088b57dcea,28.477187700433213,2019-11-04 19:59:35.795
75,5dc0ad58a86ebf088b57dceb,15.320058146250618,2019-11-04 19:59:36.796
76,5dc0ad59a86ebf088b57dcec,17.535519943835357,2019-11-04 19:59:37.798
77,5dc0ad5aa86ebf088b57dced,15.380567873281661,2019-11-04 19:59:38.799
78,5dc0ad5ba86ebf088b57dcee,23.39842619062134,2019-11-04 19:59:39.801
79,5dc0ad5ca86ebf088b57dcef,20.18772255626756,2019-11-04 19:59:40.802
80,5dc0ad5da86ebf088b57dcf0,20.068170938827983,2019-11-04 19:59:41.803
81,5dc0ad5ea86ebf088b57dcf1,16.222104115429484,2019-11-04 19:59:42.805
82,5dc0ad5fa86ebf088b57dcf2,27.88468595921011,2019-11-04 19:59:43.806
83,5dc0ad60a86ebf088b57dcf3,22.4065678786171,2019-11-04 19:59:44.808
84,5dc0ad61a86ebf088b57dcf4,24.405468673517028,2019-11-04 19:59:45.809
85,5dc0ad62a86ebf088b57dcf5,28.399896683833042,2019-11-04 19:59:46.810
86,5dc0ad63a86ebf088b57dcf6,15.537064793097164,2019-11-04 19:59:47.812
87,5dc0ad64a86ebf088b57dcf7,25.59149550771943,2019-11-04 19:59:48.813
88,5dc0ad65a86ebf088b57dcf8,23.18662749538072,2019-11-04 19:59:49.814
89,5dc0ad66a86ebf088b57dcf9,22.90030560786504,2019-11-04 19:59:50.816
90,5dc0ad67a86ebf088b57dcfa,26.876545551330583,2019-11-04 19:59:51.817
91,5dc0ad68a86ebf088b57dcfb,28.69808742375858,2019-11-04 19:59:52.819
92,5dc0ad69a86ebf088b57dcfc,16.274028525316613,2019-11-04 19:59:53.820
93,5dc0ad6aa86ebf088b57dcfd,23.148270660246666,2019-11-04 19:59:54.822
94,5dc0ad6ba86ebf088b57dcfe,28.68882889559974,2019-11-04 19:59:55.823
95,5dc0ad6ca86ebf088b57dcff,18.8587818526562,2019-11-04 19:59:56.824
96,5dc0ad6da86ebf088b57dd00,29.81091141315875,2019-11-04 19:59:57.826
97,5dc0ad6ea86ebf088b57dd01,27.65669654593188,2019-11-04 19:59:58.827
98,5dc0ad6fa86ebf088b57dd02,21.822936183484927,2019-11-04 19:59:59.828
99,5dc0ad70a86ebf088b57dd03,17.126159103410465,2019-11-04 20:00:00.829
100,5dc0ad71a86ebf088b57dd04,18.525780887079478,2019-11-04 20:00:01.848
101,5dc0ad72a86ebf088b57dd05,20.772883790954026,2019-11-04 20:00:02.833
102,5dc0ad73a86ebf088b57dd06,15.4905805889487,2019-11-04 20:00:03.834
103,5dc0ad74a86ebf088b57dd07,25.401180720935862,2019-11-04 20:00:04.835
104,5dc0ad75a86ebf088b57dd08,23.201485681117223,2019-11-04 20:00:05.836
105,5dc0ad76a86ebf088b57dd09,25.015856596103433,2019-11-04 20:00:06.838
106,5dc0ad77a86ebf088b57dd0a,16.749989951742116,2019-11-04 20:00:07.839
107,5dc0ad78a86ebf088b57dd0b,22.04417758435603,2019-11-04 20:00:08.841
108,5dc0ad79a86ebf088b57dd0c,29.805571458593235,2019-11-04 20:00:09.842
109,5dc0ad7aa86ebf088b57dd0d,15.109961604504203,2019-11-04 20:00:10.844
110,5dc0ad7ba86ebf088b57dd0e,20.064740785038556,2019-11-04 20:00:11.845
111,5dc0ad7ca86ebf088b57dd0f,15.831977377537012,2019-11-04 20:00:12.847
112,5dc0ad7da86ebf088b57dd10,21.331501573211536,2019-11-04 20:00:13.848
113,5dc0ad7ea86ebf088b57dd11,15.550088418105682,2019-11-04 20:00:14.849
114,5dc0ad7fa86ebf088b57dd12,25.438363427526845,2019-11-04 20:00:15.851
115,5dc0ad80a86ebf088b57dd13,24.065236520648618,2019-11-04 20:00:16.852
116,5dc0ad81a86ebf088b57dd14,19.353192634655237,2019-11-04 20:00:17.853
117,5dc0ad82a86ebf088b57dd15,29.77375216283481,2019-11-04 20:00:18.855
118,5dc0ad83a86ebf088b57dd16,27.276096134787664,2019-11-04 20:00:19.856
119,5dc0ad84a86ebf088b57dd17,16.27679965224648,2019-11-04 20:00:20.857
120,5dc0ad85a86ebf088b57dd18,16.166982091414955,2019-11-04 20:00:21.859
121,5dc0ad86a86ebf088b57dd19,22.37093106909475,2019-11-04 20:00:22.860
122,5dc0ad87a86ebf088b57dd1a,29.53912961570256,2019-11-04 20:00:23.862
123,5dc0ad88a86ebf088b57dd1b,29.042332964235143,2019-11-04 20:00:24.863
124,5dc0ad89a86ebf088b57dd1c,19.70645587748828,2019-11-04 20:00:25.864
125,5dc0ad8aa86ebf088b57dd1d,16.30332807643168,2019-11-04 20:00:26.866
126,5dc0ad8ba86ebf088b57dd1e,26.973013807703012,2019-11-04 20:00:27.867
127,5dc0ad8ca86ebf088b57dd1f,28.349240204142593,2019-11-04 20:00:28.869
128,5dc0ad8da86ebf088b57dd20,20.89062423188694,2019-11-04 20:00:29.870
129,5dc0ad8ea86ebf088b57dd21,27.310175451872475,2019-11-04 20:00:30.871
130,5dc0ad8fa86ebf088b57dd22,15.31336778584615,2019-11-04 20:00:31.873
131,5dc0ad90a86ebf088b57dd23,20.449560772333797,2019-11-04 20:00:32.874
132,5dc0ad91a86ebf088b57dd24,16.540608126384953,2019-11-04 20:00:33.876
133,5dc0ad92a86ebf088b57dd25,29.521584309675433,2019-11-04 20:00:34.877
134,5dc0ad93a86ebf088b57dd26,19.575052568198696,2019-11-04 20:00:35.878
135,5dc0ad94a86ebf088b57dd27,28.347569855416822,2019-11-04 20:00:36.880
136,5dc0ad95a86ebf088b57dd28,17.353731769782996,2019-11-04 20:00:37.881
137,5dc0ad96a86ebf088b57dd29,17.734092192427156,2019-11-04 20:00:38.882
138,5dc0ad97a86ebf088b57dd2a,26.07689623716878,2019-11-04 20:00:39.887
139,5dc0ad98a86ebf088b57dd2b,29.450048695454008,2019-11-04 20:00:40.885
140,5dc0ad99a86ebf088b57dd2c,24.879917955206608,2019-11-04 20:00:41.887
141,5dc0ad9aa86ebf088b57dd2d,28.68270927949909,2019-11-04 20:00:42.888
142,5dc0ad9ba86ebf088b57dd2e,20.080789827058915,2019-11-04 20:00:43.889
143,5dc0ad9ca86ebf088b57dd2f,16.284292152989625,2019-11-04 20:00:44.891
144,5dc0ad9da86ebf088b57dd30,15.921157183340979,2019-11-04 20:00:45.892
145,5dc0ad9ea86ebf088b57dd31,27.72579839240126,2019-11-04 20:00:46.893
146,5dc0ad9fa86ebf088b57dd32,27.18584389697576,2019-11-04 20:00:47.895
147,5dc0ada0a86ebf088b57dd33,22.374113765059956,2019-11-04 20:00:48.896
148,5dc0ada1a86ebf088b57dd34,26.39389318011606,2019-11-04 20:00:49.898
149,5dc0ada2a86ebf088b57dd35,25.072649748521908,2019-11-04 20:00:50.899
150,5dc0ada3a86ebf088b57dd36,15.778008047979082,2019-11-04 20:00:51.900
151,5dc0ada4a86ebf088b57dd37,17.624369524102672,2019-11-04 20:00:52.902
152,5dc0ada5a86ebf088b57dd38,28.1449243023781,2019-11-04 20:00:53.903
153,5dc0ada6a86ebf088b57dd39,18.778961027037802,2019-11-04 20:00:54.904
154,5dc0ada7a86ebf088b57dd3a,26.57416336587326,2019-11-04 20:00:55.906
155,5dc0ada8a86ebf088b57dd3b,25.05570051445924,2019-11-04 20:00:56.907
156,5dc0ada9a86ebf088b57dd3c,26.81899808448169,2019-11-04 20:00:57.908
157,5dc0adaaa86ebf088b57dd3d,22.294946256636067,2019-11-04 20:00:58.910
158,5dc0adaba86ebf088b57dd3e,21.485496560019584,2019-11-04 20:00:59.911
159,5dc0adaca86ebf088b57dd3f,23.197177741027346,2019-11-04 20:01:00.913
160,5dc0adada86ebf088b57dd40,17.3442501993366,2019-11-04 20:01:01.914
161,5dc0adaea86ebf088b57dd41,15.481403808597383,2019-11-04 20:01:02.916
162,5dc0adafa86ebf088b57dd42,23.890411757883427,2019-11-04 20:01:03.917
163,5dc0adb0a86ebf088b57dd43,25.71437043183404,2019-11-04 20:01:04.918
164,5dc0adb1a86ebf088b57dd44,26.46966348450946,2019-11-04 20:01:05.919
165,5dc0adb2a86ebf088b57dd45,29.083481612401325,2019-11-04 20:01:06.921
166,5dc0adb3a86ebf088b57dd46,27.76157428447825,2019-11-04 20:01:07.922
167,5dc0adb4a86ebf088b57dd47,15.349671274390627,2019-11-04 20:01:08.924
168,5dc0adb5a86ebf088b57dd48,15.544579542610474,2019-11-04 20:01:09.925
169,5dc0adb6a86ebf088b57dd49,29.597369285917242,2019-11-04 20:01:10.926
170,5dc0adb7a86ebf088b57dd4a,23.93820925729957,2019-11-04 20:01:11.928
171,5dc0adb8a86ebf088b57dd4b,21.422439223567096,2019-11-04 20:01:12.929
172,5dc0adb9a86ebf088b57dd4c,22.616665196811404,2019-11-04 20:01:13.930
173,5dc0adbaa86ebf088b57dd4d,23.026103487674582,2019-11-04 20:01:14.932
174,5dc0adbba86ebf088b57dd4e,17.435248725973118,2019-11-04 20:01:15.932
175,5dc0adbca86ebf088b57dd4f,17.390106235218223,2019-11-04 20:01:16.934
176,5dc0adbda86ebf088b57dd50,22.994993123536243,2019-11-04 20:01:17.936
177,5dc0adbea86ebf088b57dd51,21.246842609534617,2019-11-04 20:01:18.937
178,5dc0adbfa86ebf088b57dd52,19.220443232533484,2019-11-04 20:01:19.938
179,5dc0adc0a86ebf088b57dd53,26.75036353584766,2019-11-04 20:01:20.940
180,5dc0adc1a86ebf088b57dd54,19.375413927165248,2019-11-04 20:01:21.941
181,5dc0adc2a86ebf088b57dd55,15.596277696421998,2019-11-04 20:01:22.943
182,5dc0adc3a86ebf088b57dd56,20.079406197150902,2019-11-04 20:01:23.944
183,5dc0adc4a86ebf088b57dd57,19.26778003947911,2019-11-04 20:01:24.946
184,5dc0adc5a86ebf088b57dd58,16.629062756818342,2019-11-04 20:01:25.947
185,5dc0adc6a86ebf088b57dd59,26.80291843070468,2019-11-04 20:01:26.948
186,5dc0adc7a86ebf088b57dd5a,25.75862617682455,2019-11-04 20:01:27.949
187,5dc0adc8a86ebf088b57dd5b,23.624920875363657,2019-11-04 20:01:28.951
188,5dc0adc9a86ebf088b57dd5c,24.597121948005267,2019-11-04 20:01:29.952
189,5dc0adcaa86ebf088b57dd5d,17.972287696707298,2019-11-04 20:01:30.954
190,5dc0adcba86ebf088b57dd5e,27.440173432696508,2019-11-04 20:01:31.955
191,5dc0adcca86ebf088b57dd5f,22.668561226294983,2019-11-04 20:01:32.957
192,5dc0adcda86ebf088b57dd60,19.83541547436981,2019-11-04 20:01:33.958
193,5dc0adcea86ebf088b57dd61,23.31191703064355,2019-11-04 20:01:34.959
194,5dc0adcfa86ebf088b57dd62,22.862013270773197,2019-11-04 20:01:35.960
195,5dc0add0a86ebf088b57dd63,28.25576746926363,2019-11-04 20:01:36.962
196,5dc0add1a86ebf088b57dd64,20.57597164930327,2019-11-04 20:01:37.963
197,5dc0add2a86ebf088b57dd65,20.565096881248472,2019-11-04 20:01:38.967
198,5dc0add3a86ebf088b57dd66,28.864409286211213,2019-11-04 20:01:39.967
199,5dc0add4a86ebf088b57dd67,17.56102467965808,2019-11-04 20:01:40.967
200,5dc0add5a86ebf088b57dd68,26.609872508171108,2019-11-04 20:01:41.969
201,5dc0add6a86ebf088b57dd69,18.143727814282084,2019-11-04 20:01:42.970
202,5dc0add7a86ebf088b57dd6a,20.734883863712973,2019-11-04 20:01:43.971
203,5dc0add8a86ebf088b57dd6b,28.061892781990515,2019-11-04 20:01:44.973
204,5dc0add9a86ebf088b57dd6c,19.78854437212581,2019-11-04 20:01:45.974
205,5dc0addaa86ebf088b57dd6d,22.38671900556825,2019-11-04 20:01:46.976
206,5dc0addba86ebf088b57dd6e,22.42317871178816,2019-11-04 20:01:47.977
207,5dc0addca86ebf088b57dd6f,20.698226152371866,2019-11-04 20:01:48.979
208,5dc0addda86ebf088b57dd70,20.50613171732554,2019-11-04 20:01:49.980
209,5dc0addea86ebf088b57dd71,17.882289584782953,2019-11-04 20:01:50.981
210,5dc0addfa86ebf088b57dd72,29.84042478519208,2019-11-04 20:01:51.983
211,5dc0ade0a86ebf088b57dd73,20.31953039644683,2019-11-04 20:01:52.984
212,5dc0ade1a86ebf088b57dd74,24.520227216040574,2019-11-04 20:01:53.985
213,5dc0ade2a86ebf088b57dd75,15.962368869369188,2019-11-04 20:01:54.987
214,5dc0ade3a86ebf088b57dd76,18.43283573418439,2019-11-04 20:01:55.988
215,5dc0ade4a86ebf088b57dd77,23.425411436418614,2019-11-04 20:01:56.990
216,5dc0ade5a86ebf088b57dd78,15.496117847079605,2019-11-04 20:01:57.991
217,5dc0ade6a86ebf088b57dd79,26.480566296172835,2019-11-04 20:01:58.992
218,5dc0ade8a86ebf088b57dd7a,18.863726190637827,2019-11-04 20:02:00.000
219,5dc0ade8a86ebf088b57dd7b,16.578902396684683,2019-11-04 20:02:00.997
220,5dc0ade9a86ebf088b57dd7c,25.634034250576242,2019-11-04 20:02:01.999
221,5dc0adeba86ebf088b57dd7d,28.747726765979646,2019-11-04 20:02:03.000
222,5dc0adeca86ebf088b57dd7e,25.62914843064062,2019-11-04 20:02:04.001
223,5dc0adeda86ebf088b57dd7f,23.27478909630875,2019-11-04 20:02:05.002
224,5dc0adeea86ebf088b57dd80,22.915164783775975,2019-11-04 20:02:06.003
225,5dc0adefa86ebf088b57dd81,15.231686698947865,2019-11-04 20:02:07.005
226,5dc0adf0a86ebf088b57dd82,26.890460065374967,2019-11-04 20:02:08.006
227,5dc0adf1a86ebf088b57dd83,28.451633447654054,2019-11-04 20:02:09.007
228,5dc0adf2a86ebf088b57dd84,29.70764645225337,2019-11-04 20:02:10.008
229,5dc0adf3a86ebf088b57dd85,26.44237095437184,2019-11-04 20:02:11.009
230,5dc0adf4a86ebf088b57dd86,16.877327281719616,2019-11-04 20:02:12.011
231,5dc0adf5a86ebf088b57dd87,20.282043111079727,2019-11-04 20:02:13.011
232,5dc0adf6a86ebf088b57dd88,24.493278943130512,2019-11-04 20:02:14.012
233,5dc0adf7a86ebf088b57dd89,19.681460419456876,2019-11-04 20:02:15.013
234,5dc0adf8a86ebf088b57dd8a,26.693823865190602,2019-11-04 20:02:16.014
235,5dc0adf9a86ebf088b57dd8b,25.578088588088306,2019-11-04 20:02:17.016
236,5dc0adfaa86ebf088b57dd8c,27.40411424127837,2019-11-04 20:02:18.017
237,5dc0adfba86ebf088b57dd8d,21.890570350345975,2019-11-04 20:02:19.018
238,5dc0adfca86ebf088b57dd8e,28.156669968000205,2019-11-04 20:02:20.020
239,5dc0adfda86ebf088b57dd8f,15.488890965184169,2019-11-04 20:02:21.021
240,5dc0adfea86ebf088b57dd90,23.06778061157089,2019-11-04 20:02:22.022
241,5dc0adffa86ebf088b57dd91,16.943438857602285,2019-11-04 20:02:23.023
242,5dc0ae00a86ebf088b57dd92,20.09349395004279,2019-11-04 20:02:24.025
243,5dc0ae01a86ebf088b57dd93,18.78758385127821,2019-11-04 20:02:25.026
244,5dc0ae02a86ebf088b57dd94,19.188679961965384,2019-11-04 20:02:26.028
245,5dc0ae03a86ebf088b57dd95,16.919414909375654,2019-11-04 20:02:27.029
246,5dc0ae04a86ebf088b57dd96,27.069182161643834,2019-11-04 20:02:28.030
247,5dc0ae05a86ebf088b57dd97,29.800211145802592,2019-11-04 20:02:29.032
248,5dc0ae06a86ebf088b57dd98,19.782560610208396,2019-11-04 20:02:30.033
249,5dc0ae07a86ebf088b57dd99,21.386551606717994,2019-11-04 20:02:31.034
250,5dc0ae08a86ebf088b57dd9a,15.440209896752933,2019-11-04 20:02:32.036
251,5dc0ae09a86ebf088b57dd9b,17.84862918018502,2019-11-04 20:02:33.037
252,5dc0ae0aa86ebf088b57dd9c,16.499938616106956,2019-11-04 20:02:34.038
253,5dc0ae0ba86ebf088b57dd9d,28.003887744483944,2019-11-04 20:02:35.040
254,5dc0ae0ca86ebf088b57dd9e,21.028795551373072,2019-11-04 20:02:36.041
255,5dc0ae0da86ebf088b57dd9f,18.003134345628467,2019-11-04 20:02:37.043
256,5dc0ae0ea86ebf088b57dda0,23.77039329720916,2019-11-04 20:02:38.044
257,5dc0ae0fa86ebf088b57dda1,19.192362261629807,2019-11-04 20:02:39.045
258,5dc0ae10a86ebf088b57dda2,29.1309296757726,2019-11-04 20:02:40.047
259,5dc0ae11a86ebf088b57dda3,23.883626460848454,2019-11-04 20:02:41.048
260,5dc0ae12a86ebf088b57dda4,29.09893329390131,2019-11-04 20:02:42.049
261,5dc0ae13a86ebf088b57dda5,21.87592559217855,2019-11-04 20:02:43.051
262,5dc0ae14a86ebf088b57dda6,22.08834946279559,2019-11-04 20:02:44.052
263,5dc0ae15a86ebf088b57dda7,20.54698691024374,2019-11-04 20:02:45.053
264,5dc0ae16a86ebf088b57dda8,20.376260828457657,2019-11-04 20:02:46.055
265,5dc0ae17a86ebf088b57dda9,23.14060618755623,2019-11-04 20:02:47.056
266,5dc0ae18a86ebf088b57ddaa,18.701038780130506,2019-11-04 20:02:48.058
267,5dc0ae19a86ebf088b57ddab,23.124448265212106,2019-11-04 20:02:49.059
268,5dc0ae1aa86ebf088b57ddac,27.168776909801736,2019-11-04 20:02:50.060
269,5dc0ae1ba86ebf088b57ddad,19.609926916116528,2019-11-04 20:02:51.062
270,5dc0ae1ca86ebf088b57ddae,22.826051751686144,2019-11-04 20:02:52.062
271,5dc0ae1da86ebf088b57ddaf,21.337267577237814,2019-11-04 20:02:53.063
272,5dc0ae1ea86ebf088b57ddb0,26.57276738962319,2019-11-04 20:02:54.065
273,5dc0ae1fa86ebf088b57ddb1,21.549370924354342,2019-11-04 20:02:55.066
274,5dc0ae20a86ebf088b57ddb2,22.474458101465427,2019-11-04 20:02:56.068
275,5dc0ae21a86ebf088b57ddb3,24.742633940486183,2019-11-04 20:02:57.069
276,5dc0ae22a86ebf088b57ddb4,22.28634228781075,2019-11-04 20:02:58.070
277,5dc0ae23a86ebf088b57ddb5,22.868651684907054,2019-11-04 20:02:59.072
278,5dc0ae24a86ebf088b57ddb6,18.960243692304694,2019-11-04 20:03:00.073
279,5dc0ae25a86ebf088b57ddb7,27.550737314362234,2019-11-04 20:03:01.074
280,5dc0ae26a86ebf088b57ddb8,18.7463262868953,2019-11-04 20:03:02.076
281,5dc0ae27a86ebf088b57ddb9,25.983822387527624,2019-11-04 20:03:03.077
282,5dc0ae28a86ebf088b57ddba,18.777777986087475,2019-11-04 20:03:04.079
283,5dc0ae29a86ebf088b57ddbb,21.199772730776733,2019-11-04 20:03:05.080
284,5dc0ae2aa86ebf088b57ddbc,28.916364916605247,2019-11-04 20:03:06.081
285,5dc0ae2ba86ebf088b57ddbd,20.164716900064363,2019-11-04 20:03:07.083
286,5dc0ae2ca86ebf088b57ddbe,15.809845439612676,2019-11-04 20:03:08.084
287,5dc0ae2da86ebf088b57ddbf,19.96005799485703,2019-11-04 20:03:09.085
288,5dc0ae2ea86ebf088b57ddc0,26.558747343220514,2019-11-04 20:03:10.087
289,5dc0ae2fa86ebf088b57ddc1,17.008698620306806,2019-11-04 20:03:11.088
290,5dc0ae30a86ebf088b57ddc2,26.478597123923045,2019-11-04 20:03:12.090
291,5dc0ae31a86ebf088b57ddc3,17.00029274312215,2019-11-04 20:03:13.091
292,5dc0ae32a86ebf088b57ddc4,18.648614102429402,2019-11-04 20:03:14.092
293,5dc0ae33a86ebf088b57ddc5,20.584748854794654,2019-11-04 20:03:15.094
294,5dc0ae34a86ebf088b57ddc6,25.324215174804642,2019-11-04 20:03:16.095
295,5dc0ae35a86ebf088b57ddc7,18.792289665988925,2019-11-04 20:03:17.096
296,5dc0ae36a86ebf088b57ddc8,27.807894258092517,2019-11-04 20:03:18.098
297,5dc0ae37a86ebf088b57ddc9,19.003317760687864,2019-11-04 20:03:19.099
298,5dc0ae38a86ebf088b57ddca,17.678614004732488,2019-11-04 20:03:20.101
299,5dc0ae39a86ebf088b57ddcb,27.86924437649224,2019-11-04 20:03:21.102
300,5dc0ae3aa86ebf088b57ddcc,22.97618243581272,2019-11-04 20:03:22.103
301,5dc0ae3ba86ebf088b57ddcd,25.495449717388695,2019-11-04 20:03:23.105
302,5dc0ae3ca86ebf088b57ddce,27.24367557876686,2019-11-04 20:03:24.106
303,5dc0ae3da86ebf088b57ddcf,26.3759757786911,2019-11-04 20:03:25.108
304,5dc0ae3ea86ebf088b57ddd0,16.48192917495068,2019-11-04 20:03:26.109
305,5dc0ae3fa86ebf088b57ddd1,18.217219477203226,2019-11-04 20:03:27.110
306,5dc0ae40a86ebf088b57ddd2,28.499630363971534,2019-11-04 20:03:28.112
307,5dc0ae41a86ebf088b57ddd3,29.838464993733268,2019-11-04 20:03:29.113
308,5dc0ae42a86ebf088b57ddd4,17.521966732217674,2019-11-04 20:03:30.115
309,5dc0ae43a86ebf088b57ddd5,21.766233684142634,2019-11-04 20:03:31.116
310,5dc0ae44a86ebf088b57ddd6,26.419056608359092,2019-11-04 20:03:32.117
311,5dc0ae45a86ebf088b57ddd7,28.314718222452793,2019-11-04 20:03:33.119
312,5dc0ae46a86ebf088b57ddd8,17.21609900542173,2019-11-04 20:03:34.120
